user_id,RestaurantName,MatchedName,Label,MatchScore,MatchMethod,Restaurant Name,Star,City,State,Cuisine Type,Price Range
41,le jardinier,Le Jardinier Houston,0,100,token_set_ratio,Le Jardinier Houston,1,Houston,TX,French,$200–$400
41,ariete,Ariete,0,100,token_set_ratio,Ariete,1,Miami,FL,Contemporary,$100–$200
41,los felix,Los Félix,0,100,token_set_ratio,Los Félix,1,Miami,FL,Mexican,$100–$200
42,gabriel kreuther,Gabriel Kreuther,1,100,token_set_ratio,Gabriel Kreuther,2,Manhattan,NY,Alsatian,$200–$400
42,gabriel kreuther,Gabriel Kreuther,1,100,token_set_ratio,Gabriel Kreuther,2,Manhattan,NY,Alsatian,$200–$400
42,jean georges,Jean-Georges,1,100,token_set_ratio,Jean-Georges,2,Manhattan,NY,Contemporary,$400–$600
42,jean georges,Jean-Georges,1,100,token_set_ratio,Jean-Georges,2,Manhattan,NY,Contemporary,$400–$600
43,per se,Per Se,1,100,token_set_ratio,Per Se,3,Manhattan,NY,Contemporary,$400–$600
43,jean georges,Jean-Georges,1,100,token_set_ratio,Jean-Georges,2,Manhattan,NY,Contemporary,$400–$600
43,jean georges,Jean-Georges,1,100,token_set_ratio,Jean-Georges,2,Manhattan,NY,Contemporary,$400–$600
43,le coucou,Le Coucou,1,100,token_set_ratio,Le Coucou,1,Manhattan,NY,French,Less than $100
43,le pavilion,Le Pavillon,1,91,token_set_ratio,Le Pavillon,1,Manhattan,NY,Contemporary,$200–$400
43,saga,Saga,1,100,token_set_ratio,Saga,2,Manhattan,NY,Contemporary,$400–$600
43,saga,Saga,1,100,token_set_ratio,Saga,2,Manhattan,NY,Contemporary,$400–$600
43,one white street,One White Street,1,100,token_set_ratio,One White Street,1,Manhattan,NY,Contemporary,$200–$400
43,estela,Estela,1,100,token_set_ratio,Estela,1,Manhattan,NY,Contemporary,$100–$200
43,atomix,Atomix,1,100,token_set_ratio,Atomix,2,Manhattan,NY,Korean,$400–$600
43,atomix,Atomix,1,100,token_set_ratio,Atomix,2,Manhattan,NY,Korean,$400–$600
43,jungsik,Jungsik,1,100,token_set_ratio,Jungsik,3,Manhattan,NY,Korean,$400–$600
44,victoria,Victoria & Albert's,1,100,token_set_ratio,Victoria & Albert's,1,Orlando,FL,Contemporary,$200–$400
44,alberts,Victoria & Albert's,1,86,partial_ratio,Victoria & Albert's,1,Orlando,FL,Contemporary,$200–$400
44,capa,Capa,1,100,token_set_ratio,Capa,1,Lake Buena Vista,FL,Steakhouse,$100–$200
45,omo,Oxomoco,1,100,partial_ratio,Oxomoco,1,Brooklyn,NY,Mexican,$100–$200
